id,name,team,team_abbr,team_group,position,price,status,pct_selected,total_points,avg_points,form,last_round_pts,one_to_watch,is_active,first_seen_at,updated_at
466,John Stones,England,ENG,l,DEF,4.6,playing,0.9,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
614,Ali Alipour,IR Iran,IRN,g,FWD,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
615,Dennis Dargahi,IR Iran,IRN,g,FWD,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
728,Eom Ji-Sung,Korea Republic,KOR,a,FWD,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
729,Jo Hyeon-Woo,Korea Republic,KOR,a,GK,4.6,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
888,Maurício Magalhães Prado,Paraguay,PAR,d,MID,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
893,Gustavo Gómez,Paraguay,PAR,d,DEF,4.6,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
919,Gonçalo Inácio,Portugal,POR,k,DEF,4.6,playing,0.9,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
961,Hassan Al Haydos,Qatar,QAT,b,FWD,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1021,George Hirst,Scotland,SCO,c,FWD,4.6,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1022,Lyndon Dykes,Scotland,SCO,c,FWD,4.6,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1174,Ismaël Gharbi,Tunisia,TUN,f,FWD,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1188,Ismail Yüksek,Türkiye,TUR,d,MID,4.6,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1318,Lisandro Martínez,Argentina,ARG,j,DEF,4.6,playing,1.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1530,Jamiro Monteiro,Cabo Verde,CPV,h,MID,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1557,Gaël Kakuta,Congo DR,COD,k,MID,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1613,Óscar Romero,Paraguay,PAR,d,MID,4.6,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1614,Mathías Villasanti,Paraguay,PAR,d,MID,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1617,Álvaro Campuzano,Paraguay,PAR,d,MID,4.6,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2036,Robin Roefs,Netherlands,NED,f,GK,4.6,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-29T16:49:14.638365+00:00,2026-05-31T03:31:14.988646+00:00
46,Gerónimo Rulli,Argentina,ARG,j,GK,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
116,Arthur Theate,Belgium,BEL,g,DEF,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
151,Samed Bazdar,Bosnia and Herzegovina,BIH,b,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
211,Willy Semedo,Cabo Verde,CPV,h,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
232,Jacen Russell-Rowe,Canada,CAN,b,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
287,Nathanaël Mbuku,Congo DR,COD,k,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
314,Bazoumana Touré,Côte d'Ivoire,CIV,e,FWD,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
338,Dominik Livakovic,Croatia,CRO,l,GK,4.5,playing,1.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
360,Livano Comenencia,Curaçao,CUW,e,DEF,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
371,Kevin Felida,Curaçao,CUW,e,MID,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
462,Dan Burn,England,ENG,l,DEF,4.5,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
467,Djed Spence,England,ENG,l,DEF,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
493,Maxence Lacroix,France,FRA,i,DEF,4.5,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
508,Brice Samba,France,FRA,i,GK,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
616,Amirhossein Hosseinzadeh,IR Iran,IRN,g,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
761,Érick Sánchez,Mexico,MEX,a,MID,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
801,Stefan de Vrij,Netherlands,NED,f,DEF,4.5,transferred,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
997,Sultan Mandash,Saudi Arabia,KSA,h,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1051,Édouard Mendy,Senegal,SEN,i,GK,4.5,playing,1.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1075,Evidence Makgopa,South Africa,RSA,a,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1077,Ronwen Williams,South Africa,RSA,a,GK,4.5,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1118,Daniel Svensson,Sweden,SWE,f,DEF,4.5,playing,0.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1142,Ricardo Rodríguez,Switzerland,SUI,b,DEF,4.5,playing,2.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1175,Elias Saad,Tunisia,TUN,f,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1193,Kaan Ayhan,Türkiye,TUR,d,DEF,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1218,Juan Manuel Sanabria,Uruguay,URU,h,MID,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1316,Walter Benítez,Argentina,ARG,j,GK,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1343,Weverton,Brazil,BRA,c,GK,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1345,Alex Sandro,Brazil,BRA,c,DEF,4.5,playing,0.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1346,Wesley,Brazil,BRA,c,DEF,4.5,playing,1.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1411,Alexandr Sojka,Czechia,CZE,a,MID,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1423,Christophe Kabongo,Czechia,CZE,a,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1454,Ko Itakura,Japan,JPN,f,DEF,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1476,Gilberto Mora,Mexico,MEX,a,MID,4.5,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1479,Elías Montiel,Mexico,MEX,a,MID,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1483,Alexéi Domínguez,Mexico,MEX,a,FWD,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1513,Tahsin Jamshid,Qatar,QAT,b,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1546,Raja'ei Ayed,Jordan,JOR,j,MID,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1548,Lee Gi-Hyuk,Korea Republic,KOR,a,DEF,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1689,Adrián Alcaraz,Paraguay,PAR,d,FWD,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1695,Bara Sapoko Ndiaye,Senegal,SEN,i,MID,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1704,Kamogelo Sebelebele,South Africa,RSA,a,MID,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1951,Hassan Al Tambakti,Saudi Arabia,KSA,h,DEF,4.5,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1991,Christopher Bonsu Baah,Ghana,GHA,l,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1995,Eric García,Spain,ESP,h,DEF,4.5,playing,1.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2016,Issa Diop,Morocco,MAR,c,DEF,4.5,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2030,Tomás Rodríguez,Panama,PAN,l,FWD,4.5,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2,Ramy Bensebaini,Algeria,ALG,j,DEF,4.4,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
14,Farès Ghedjemis,Algeria,ALG,j,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
30,Nahuel Molina,Argentina,ARG,j,DEF,4.4,playing,3.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
31,Nicolás Otamendi,Argentina,ARG,j,DEF,4.4,playing,1.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
70,Nishan Velupillay,Australia,AUS,d,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
166,Ibañez,Brazil,BRA,c,DEF,4.4,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
299,Evan Ndicka,Côte d'Ivoire,CIV,e,DEF,4.4,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
300,Wilfried Singo,Côte d'Ivoire,CIV,e,DEF,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
362,Brandley Kuwas,Curaçao,CUW,e,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
363,Sontje Hansen,Curaçao,CUW,e,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
374,Ladislav Krejcí,Czechia,CZE,a,DEF,4.4,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
386,Tomás Ladra,Czechia,CZE,a,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
419,John Mercado,Ecuador,ECU,e,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
434,Hamdi Fathy,Egypt,EGY,g,MID,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
585,Derrick Etienne,Haiti,HAI,c,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
630,Zaid Ismael,Iraq,IRQ,i,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
631,Marko Farji,Iraq,IRQ,i,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
650,Youssef Amyn,Iraq,IRQ,i,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
662,Yukinari Sugawara,Japan,JPN,f,DEF,4.4,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
686,Ibrahim Sadeh,Jordan,JOR,j,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
754,Armando González,Mexico,MEX,a,FWD,4.4,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
831,Kosta Barbarouses,New Zealand,NZL,g,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
882,César Yanis,Panama,PAN,l,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
943,Ayoub Al Oui,Qatar,QAT,b,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
962,Yusuf Abdurisag,Qatar,QAT,b,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1049,Ibrahim Mbaye,Senegal,SEN,i,FWD,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1176,Firas Chaouat,Tunisia,TUN,f,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1177,Sebastian Tounekti,Tunisia,TUN,f,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1210,Deniz Gül,Türkiye,TUR,d,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1227,José María Giménez,Uruguay,URU,h,DEF,4.4,playing,3.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1269,Max Arfsten,USA,USA,d,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1535,Dominik Kotarski,Croatia,CRO,l,GK,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1567,Jussef Nasrawe,Iraq,IRQ,i,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1568,Ahmed Qasem,Iraq,IRQ,i,MID,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1586,Çaglar Söyüncü,Türkiye,TUR,d,DEF,4.4,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1588,Demir Ege Tiknaz,Türkiye,TUR,d,MID,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
1708,Jarell Quansah,England,ENG,l,DEF,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
2008,Brandon Borrello,Australia,AUS,d,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2014,Noussair Mazraoui,Morocco,MAR,c,DEF,4.4,playing,1.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2025,Chemsdine Talbi,Morocco,MAR,c,FWD,4.4,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
2029,Azarías Londoño,Panama,PAN,l,FWD,4.4,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T18:49:27.873457+00:00,2026-05-31T03:31:14.988646+00:00
32,Marcos Acuña,Argentina,ARG,j,DEF,4.3,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
33,Lucas Martínez Quarta,Argentina,ARG,j,DEF,4.3,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
34,Nicolás Tagliafico,Argentina,ARG,j,DEF,4.3,playing,0.8,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
47,Juan Musso,Argentina,ARG,j,GK,4.3,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
86,Philipp Lienhart,Austria,AUT,j,DEF,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
87,Alexander Prass,Austria,AUT,j,DEF,4.3,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
88,Kevin Danso,Austria,AUT,j,DEF,4.3,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
90,Stefan Posch,Austria,AUT,j,DEF,4.3,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
92,Marco Friedl,Austria,AUT,j,DEF,4.3,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
118,Zeno Debast,Belgium,BEL,g,DEF,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
139,Sead Kolasinac,Bosnia and Herzegovina,BIH,b,DEF,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
140,Amar Dedic,Bosnia and Herzegovina,BIH,b,DEF,4.3,playing,0.4,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
167,Danilo,Brazil,BRA,c,DEF,4.3,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
168,Douglas Santos,Brazil,BRA,c,DEF,4.3,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
169,Bremer,Brazil,BRA,c,DEF,4.3,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
246,Kevin Castaño,Colombia,COL,k,MID,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
249,Jhon Lucumí,Colombia,COL,k,DEF,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
250,Dávinson Sánchez,Colombia,COL,k,DEF,4.3,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
262,Camilo Vargas,Colombia,COL,k,GK,4.3,playing,3.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
272,Aaron Wan-Bissaka,Congo DR,COD,k,DEF,4.3,playing,0.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
301,Ousmane Diomande,Côte d'Ivoire,CIV,e,DEF,4.3,playing,0.5,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
302,Odilon Kossounou,Côte d'Ivoire,CIV,e,DEF,4.3,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
325,Josip Stanisic,Croatia,CRO,l,DEF,4.3,playing,0.6,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
326,Josip Sutalo,Croatia,CRO,l,DEF,4.3,playing,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
403,Ángelo Preciado,Ecuador,ECU,e,DEF,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
432,Marwan Attia,Egypt,EGY,g,MID,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
433,Zizo,Egypt,EGY,g,MID,4.3,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
534,Oliver Baumann,Germany,GER,e,GK,4.3,playing,0.2,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
663,Tsuyoshi Watanabe,Japan,JPN,f,DEF,4.3,playing,0.1,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
677,Zion Suzuki,Japan,JPN,f,GK,4.3,playing,1.7,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
802,Jan Paul van Hecke,Netherlands,NED,f,DEF,4.3,playing,0.9,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
803,Jorrel Hato,Netherlands,NED,f,DEF,4.3,playing,0.3,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
811,Justin Bijlow,Netherlands,NED,f,GK,4.3,transferred,0.0,0.0,0.0,0.0,0.0,0,1,2026-05-27T10:27:41.928730+00:00,2026-05-31T03:31:14.988646+00:00
